Date,Month,Day,Year,Patron,University,Program
5/12/13,5,12,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
5/12/13,5,12,2013,Undergrad,University of Maryland at College Park (UMCP),Engineering
5/12/13,5,12,2013,Undergrad,Bowie State University,Nursing
5/12/13,5,12,2013,Undergrad,University of Maryland at College Park (UMCP),Business
5/12/13,5,12,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Psychology
5/12/13,5,12,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Psychology
5/12/13,5,12,2013,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
5/10/13,5,10,2013,Undergrad,University of Maryland at College Park (UMCP),Business
5/10/13,5,10,2013,Undergrad,University of Maryland at College Park (UMCP),Business
5/9/13,5,9,2013,Grad,Other,Criminology & Criminal Justice
5/9/13,5,9,2013,Grad,University of Maryland at College Park (UMCP),Business
5/9/13,5,9,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
5/9/13,5,9,2013,Grad,University of Maryland at Baltimore (UMB),Other
5/9/13,5,9,2013,Undergrad,"University of Maryland, University College (UMUC)",Business
5/9/13,5,9,2013,Undergrad,"University of Maryland, University College (UMUC)",Business
5/9/13,5,9,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
5/9/13,5,9,2013,Undergrad,University of Maryland at College Park (UMCP),Communication
5/9/13,5,9,2013,Grad,"University of Maryland, University College (UMUC)",Other
5/9/13,5,9,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Social Work
5/9/13,5,9,2013,Undergrad,University of Maryland at College Park (UMCP),Business
5/9/13,5,9,2013,Student's Family,Other,Other
5/9/13,5,9,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
5/9/13,5,9,2013,Student's Family,Other,Other
5/9/13,5,9,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
5/9/13,5,9,2013,Undergrad,"University of Maryland, University College (UMUC)",Information Management
5/9/13,5,9,2013,Undergrad,University of Maryland at College Park (UMCP),Engineering
5/9/13,5,9,2013,Undergrad,University of Maryland at College Park (UMCP),Computer & Information Science
5/9/13,5,9,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
5/9/13,5,9,2013,Undergrad,University of Maryland at College Park (UMCP),Engineering
5/9/13,5,9,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
5/9/13,5,9,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
5/9/13,5,9,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
5/9/13,5,9,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
5/9/13,5,9,2013,Grad,"University of Maryland, University College (UMUC)",Business
5/9/13,5,9,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
5/9/13,5,9,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
5/9/13,5,9,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
5/9/13,5,9,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
5/9/13,5,9,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
5/9/13,5,9,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
5/9/13,5,9,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
5/9/13,5,9,2013,Undergrad,University of Maryland at College Park (UMCP),Business
5/9/13,5,9,2013,Undergrad,"University of Maryland, University College (UMUC)",Business
5/9/13,5,9,2013,Undergrad,"University of Maryland, University College (UMUC)",Biotechnology
5/9/13,5,9,2013,Undergrad,University of Maryland at Baltimore County (UMBC),History
5/9/13,5,9,2013,Undergrad,"University of Maryland, University College (UMUC)",Communication
5/9/13,5,9,2013,Undergrad,"University of Maryland, University College (UMUC)",Business
5/9/13,5,9,2013,Undergrad,University of Maryland at College Park (UMCP),Business
5/9/13,5,9,2013,Undergrad,University of Maryland at College Park (UMCP),Engineering
5/9/13,5,9,2013,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
5/9/13,5,9,2013,Undergrad,University of Maryland at College Park (UMCP),Engineering
5/9/13,5,9,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
5/9/13,5,9,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Aging Services Management
5/9/13,5,9,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
5/9/13,5,9,2013,Undergrad,University of Maryland at College Park (UMCP),Business
5/9/13,5,9,2013,Grad,University of Maryland at Baltimore County (UMBC),Industrial-Organizational Psychology
5/9/13,5,9,2013,Undergrad,"University of Maryland, University College (UMUC)",Business
5/9/13,5,9,2013,Undergrad,University of Maryland at College Park (UMCP),Business
5/9/13,5,9,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
5/9/13,5,9,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Social Work
5/9/13,5,9,2013,Undergrad,Towson University,Psychology
5/9/13,5,9,2013,Undergrad,University of Maryland at College Park (UMCP),Communication
5/9/13,5,9,2013,Undergrad,University of Maryland at College Park (UMCP),Communication
5/9/13,5,9,2013,Undergrad,University of Maryland at College Park (UMCP),Communication
5/9/13,5,9,2013,Grad,University of Maryland at College Park (UMCP),Business
5/8/13,5,8,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
5/8/13,5,8,2013,Undergrad,University of Maryland at Baltimore County (UMBC),History
5/8/13,5,8,2013,Undergrad,"University of Maryland, University College (UMUC)",Business
5/8/13,5,8,2013,Undergrad,University of Maryland at College Park (UMCP),Business
5/8/13,5,8,2013,Undergrad,University of Maryland at College Park (UMCP),Business
5/8/13,5,8,2013,Undergrad,University of Maryland at College Park (UMCP),Criminology & Criminal Justice
5/8/13,5,8,2013,Undergrad,"University of Maryland, University College (UMUC)",Information Management
5/8/13,5,8,2013,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
5/8/13,5,8,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
5/8/13,5,8,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
5/8/13,5,8,2013,Grad,University of Maryland at Baltimore (UMB),Nursing
5/8/13,5,8,2013,Grad,University of Maryland at Baltimore (UMB),Nursing
5/8/13,5,8,2013,Undergrad,University of Maryland at College Park (UMCP),Criminology & Criminal Justice
5/8/13,5,8,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
5/8/13,5,8,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
5/8/13,5,8,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
5/8/13,5,8,2013,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
5/8/13,5,8,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
5/8/13,5,8,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
5/8/13,5,8,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
5/8/13,5,8,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
5/8/13,5,8,2013,Undergrad,University of Maryland at College Park (UMCP),Criminology & Criminal Justice
5/8/13,5,8,2013,Undergrad,"University of Maryland, University College (UMUC)",Business
5/8/13,5,8,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
5/8/13,5,8,2013,Undergrad,"University of Maryland, University College (UMUC)",Business
5/8/13,5,8,2013,Undergrad,University of Maryland at College Park (UMCP),Business
5/8/13,5,8,2013,Undergrad,"University of Maryland, University College (UMUC)",Business
5/8/13,5,8,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
5/8/13,5,8,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
5/8/13,5,8,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Social Work
5/8/13,5,8,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
5/8/13,5,8,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Nursing
5/8/13,5,8,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
5/8/13,5,8,2013,Undergrad,University of Maryland at College Park (UMCP),Engineering
5/8/13,5,8,2013,Undergrad,University of Maryland at College Park (UMCP),Communication
5/8/13,5,8,2013,Undergrad,"University of Maryland, University College (UMUC)",Business
5/8/13,5,8,2013,Undergrad,"University of Maryland, University College (UMUC)",Nursing
5/8/13,5,8,2013,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
5/8/13,5,8,2013,Undergrad,University of Maryland at College Park (UMCP),Business
5/8/13,5,8,2013,Undergrad,"University of Maryland, University College (UMUC)",Biotechnology
5/8/13,5,8,2013,Undergrad,"University of Maryland, University College (UMUC)",Business
5/8/13,5,8,2013,Undergrad,University of Maryland at College Park (UMCP),Engineering
5/8/13,5,8,2013,Grad,University of Maryland at College Park (UMCP),Engineering
5/8/13,5,8,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
5/8/13,5,8,2013,Undergrad,University of Maryland at College Park (UMCP),Psychology
5/8/13,5,8,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
5/8/13,5,8,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
5/8/13,5,8,2013,Grad,University of Maryland at College Park (UMCP),Business
5/8/13,5,8,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
5/8/13,5,8,2013,Undergrad,University of Maryland at College Park (UMCP),Business
5/8/13,5,8,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
5/8/13,5,8,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Psychology
5/8/13,5,8,2013,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
5/8/13,5,8,2013,Undergrad,"University of Maryland, University College (UMUC)",Business
5/8/13,5,8,2013,Undergrad,University of Maryland at College Park (UMCP),Business
5/8/13,5,8,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
5/8/13,5,8,2013,Grad,University of Maryland at Baltimore (UMB),Other
5/8/13,5,8,2013,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
5/7/13,5,7,2013,Undergrad,University of Maryland at College Park (UMCP),Criminology & Criminal Justice
5/7/13,5,7,2013,Undergrad,University of Maryland at College Park (UMCP),Biotechnology
5/7/13,5,7,2013,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
5/7/13,5,7,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
5/7/13,5,7,2013,Undergrad,University of Maryland at College Park (UMCP),Communication
5/7/13,5,7,2013,Grad,University of Maryland at Baltimore County (UMBC),Industrial-Organizational Psychology
5/7/13,5,7,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
5/7/13,5,7,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
5/7/13,5,7,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Business
5/7/13,5,7,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Psychology
5/7/13,5,7,2013,Grad,University of Maryland at College Park (UMCP),Engineering
5/7/13,5,7,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
5/7/13,5,7,2013,Undergrad,University of Maryland at College Park (UMCP),Business
5/7/13,5,7,2013,Grad,University of Maryland at Baltimore County (UMBC),Geographic Information System
5/7/13,5,7,2013,Undergrad,University of Maryland at College Park (UMCP),Business
5/7/13,5,7,2013,Undergrad,University of Maryland at College Park (UMCP),Engineering
5/7/13,5,7,2013,Undergrad,University of Maryland at College Park (UMCP),Business
5/7/13,5,7,2013,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
5/7/13,5,7,2013,Undergrad,University of Maryland at College Park (UMCP),Business
5/7/13,5,7,2013,Undergrad,University of Maryland at College Park (UMCP),Business
5/7/13,5,7,2013,Grad,University of Maryland at College Park (UMCP),Education
5/7/13,5,7,2013,Undergrad,University of Maryland at College Park (UMCP),Business
5/7/13,5,7,2013,Undergrad,"University of Maryland, University College (UMUC)",Business
5/7/13,5,7,2013,Undergrad,University of Maryland at College Park (UMCP),Computer & Information Science
5/7/13,5,7,2013,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
5/7/13,5,7,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
5/7/13,5,7,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
5/7/13,5,7,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
5/7/13,5,7,2013,Grad,University of Maryland at College Park (UMCP),Business
5/7/13,5,7,2013,Undergrad,University of Maryland at Eastern Shore (UMES),Construction Management Technology
5/7/13,5,7,2013,Undergrad,"University of Maryland, University College (UMUC)",Business
5/7/13,5,7,2013,Undergrad,"University of Maryland, University College (UMUC)",Information Management
5/7/13,5,7,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
5/7/13,5,7,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
5/7/13,5,7,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
5/7/13,5,7,2013,Grad,University of Maryland at Baltimore County (UMBC),Geographic Information System
5/7/13,5,7,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
5/7/13,5,7,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
5/7/13,5,7,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
5/7/13,5,7,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
5/7/13,5,7,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
5/7/13,5,7,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Psychology
5/7/13,5,7,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Psychology
5/7/13,5,7,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
5/7/13,5,7,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
5/7/13,5,7,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Biological Sciences
5/7/13,5,7,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
5/7/13,5,7,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
5/7/13,5,7,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
5/7/13,5,7,2013,Undergrad,University of Maryland at College Park (UMCP),Engineering
5/7/13,5,7,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Information Management
5/7/13,5,7,2013,Grad,"University of Maryland, University College (UMUC)",Health Care Administration
5/7/13,5,7,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
